file_path,emotion
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_24\03-01-04-02-02-02-24.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_16\03-01-03-01-02-02-16.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\09-01-04.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_20\03-01-03-01-01-01-20.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_21\03-01-04-02-02-01-21.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\05-03-04.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_13\03-01-05-02-01-01-13.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_11\03-01-06-02-01-02-11.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_19\03-01-05-02-02-02-19.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\05-05-05.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_21\03-01-03-02-01-01-21.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_12\03-01-05-01-02-02-12.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_11\03-01-04-01-02-02-11.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_12\03-01-04-02-01-01-12.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_03\03-01-01-01-02-01-03.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\11-03-03.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\03-06-06.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_14\03-01-06-02-01-01-14.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\02-05-04.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_18\03-01-03-01-01-01-18.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-03-01-02-01-04.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_12\03-01-05-01-01-02-12.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_17\03-01-05-02-01-02-17.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_17\03-01-06-01-01-01-17.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_03\03-01-04-02-01-02-03.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\02-04-03.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\12-01-06.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_21\03-01-06-02-01-02-21.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_14\03-01-06-01-02-01-14.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\04-04-03.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\12-06-06.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\04-05-02.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_01\03-01-03-02-02-02-01.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_12\03-01-01-01-01-01-12.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\04-04-02.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_16\03-01-04-01-02-02-16.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_02\03-01-03-01-02-01-02.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_05\03-01-05-01-02-02-05.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_12\03-01-05-01-01-01-12.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_17\03-01-01-01-01-01-17.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_08\03-01-04-01-02-02-08.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\01-06-02.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_12\03-01-06-01-02-01-12.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_20\03-01-03-01-02-01-20.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_16\03-01-03-01-01-01-16.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\11-03-04.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_19\03-01-05-02-02-01-19.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_20\03-01-03-01-01-02-20.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\08-06-05.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\13-01-04.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_05\03-01-04-01-02-02-05.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\04-05-05.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_08\03-01-03-01-01-02-08.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\03-03-05.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_10\03-01-03-02-02-02-10.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\06-03-03.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_01\03-01-04-01-02-02-01.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\11-05-06.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_10\03-01-01-01-01-01-10.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-04-01-01-01-22.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_17\03-01-06-01-02-02-17.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\08-06-04.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\01-01-05.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-04-02-01-01-23.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_07\03-01-03-01-02-01-07.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_05\03-01-06-02-02-02-05.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_24\03-01-05-01-01-01-24.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_03\03-01-05-02-02-02-03.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-01-01-01-02-22.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_15\03-01-04-02-01-02-15.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-03-01-01-02-22.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_01\03-01-05-01-02-01-01.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_10\03-01-06-02-01-01-10.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_21\03-01-04-01-01-02-21.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\06-06-02.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\10-06-03.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_17\03-01-06-02-02-02-17.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\07-05-04.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_10\03-01-04-02-01-01-10.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_12\03-01-06-02-02-02-12.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_24\03-01-06-01-02-02-24.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_07\03-01-01-01-01-02-07.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_06\03-01-05-01-02-02-06.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\05-04-04.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\10-05-06.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_03\03-01-05-01-01-02-03.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\05-05-01.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_02\03-01-06-02-01-01-02.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\05-01-05.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_08\03-01-06-02-01-01-08.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_20\03-01-04-01-01-01-20.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_03\03-01-04-01-01-02-03.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_13\03-01-01-01-02-01-13.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\01-03-05.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_05\03-01-03-02-01-02-05.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_03\03-01-01-01-02-02-03.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\08-04-04.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-06-02-01-02-22.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_17\03-01-03-01-01-01-17.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_13\03-01-04-01-02-01-13.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_20\03-01-04-02-02-02-20.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_06\03-01-03-02-01-01-06.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_08\03-01-04-02-02-02-08.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_07\03-01-05-01-01-01-07.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_14\03-01-04-02-02-02-14.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\12-04-05.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_16\03-01-04-02-02-02-16.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-03-02-01-02-04.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_18\03-01-05-02-01-02-18.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\09-05-04.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-03-02-01-02-23.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_21\03-01-06-01-02-01-21.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_15\03-01-03-02-01-01-15.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_18\03-01-05-01-01-02-18.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_24\03-01-06-02-02-01-24.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\07-05-01.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\03-04-06.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-04-02-02-01-04.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-06-02-02-01-22.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_24\03-01-01-01-01-02-24.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-03-02-01-01-04.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_14\03-01-03-01-01-02-14.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_21\03-01-05-01-01-01-21.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\07-04-02.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_02\03-01-05-01-01-02-02.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_17\03-01-05-02-02-02-17.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-06-01-02-01-22.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_24\03-01-01-01-02-01-24.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-03-02-02-02-04.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_19\03-01-03-02-01-01-19.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\05-04-01.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\07-03-06.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_03\03-01-06-02-01-02-03.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_18\03-01-05-01-02-02-18.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_11\03-01-03-02-01-02-11.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_08\03-01-04-02-01-01-08.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_19\03-01-03-01-02-02-19.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-05-02-02-02-23.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-06-01-02-01-23.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\03-03-03.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_02\03-01-03-02-02-01-02.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_10\03-01-05-02-01-02-10.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\01-04-01.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-04-02-01-02-22.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_06\03-01-04-01-02-02-06.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_03\03-01-06-01-02-01-03.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_01\03-01-03-01-01-01-01.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_18\03-01-03-01-02-02-18.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_16\03-01-06-01-02-02-16.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_02\03-01-04-02-01-01-02.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_08\03-01-03-02-02-02-08.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\10-03-02.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_13\03-01-03-02-02-02-13.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\06-06-06.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-05-02-02-01-22.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_24\03-01-03-02-01-02-24.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\03-03-06.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_20\03-01-03-01-02-02-20.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_09\03-01-04-02-01-01-09.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_10\03-01-04-02-01-02-10.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\04-01-05.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_09\03-01-05-02-01-02-09.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_05\03-01-03-01-01-02-05.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-04-02-01-01-04.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\09-03-01.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_16\03-01-06-02-02-01-16.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_20\03-01-04-01-01-02-20.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_19\03-01-04-02-01-01-19.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_02\03-01-04-01-02-01-02.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\03-06-03.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_21\03-01-03-01-02-01-21.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-03-01-02-02-23.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_24\03-01-03-01-01-02-24.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_10\03-01-06-01-01-02-10.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\12-03-04.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-06-02-02-01-04.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_14\03-01-01-01-02-01-14.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\12-01-02.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_19\03-01-03-01-01-02-19.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_12\03-01-01-01-02-02-12.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\05-03-02.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\05-06-03.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_09\03-01-06-02-01-01-09.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_01\03-01-04-02-02-02-01.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_20\03-01-01-01-01-01-20.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_01\03-01-06-02-02-02-01.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-06-02-01-01-23.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\02-03-03.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_15\03-01-01-01-01-02-15.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-06-02-02-02-23.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\09-04-04.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_12\03-01-03-02-02-02-12.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\02-06-03.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-05-02-01-02-23.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\01-01-03.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_15\03-01-06-02-01-02-15.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-01-01-02-01-22.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\09-04-01.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\05-01-03.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_02\03-01-01-01-02-01-02.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_05\03-01-06-01-02-02-05.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_07\03-01-06-01-01-02-07.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-04-02-02-01-23.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\09-06-06.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\07-05-05.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\06-06-03.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_22\03-01-06-01-01-01-22.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\13-04-02.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_14\03-01-05-01-01-02-14.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_05\03-01-03-02-02-01-05.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_18\03-01-05-02-02-01-18.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_19\03-01-04-01-02-01-19.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_24\03-01-05-02-01-02-24.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\03-05-01.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_08\03-01-06-02-02-02-08.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_18\03-01-04-01-01-02-18.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\11-04-02.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_20\03-01-01-01-01-02-20.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\07-05-02.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\04-03-05.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_16\03-01-06-01-01-02-16.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\12-01-01.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_21\03-01-04-01-02-01-21.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_23\03-01-01-01-01-01-23.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_01\03-01-04-02-01-02-01.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-04-02-02-02-04.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_09\03-01-06-02-02-01-09.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_08\03-01-01-01-02-02-08.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\06-04-05.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\03-01-04.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\13-03-01.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_06\03-01-03-02-02-01-06.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_04\03-01-03-01-02-02-04.wav,happy
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\13-01-01.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\04-06-05.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_17\03-01-06-01-02-01-17.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_06\03-01-01-01-01-01-06.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_09\03-01-04-01-01-02-09.wav,sad
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_14\03-01-06-01-01-01-14.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_10\03-01-05-02-01-01-10.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\13-01-03.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_02\03-01-01-01-01-01-02.wav,neutral
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_21\03-01-05-02-01-01-21.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\13-06-04.wav,fear
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\kannada_emotion\06-05-06.wav,angry
C:\Users\Lenovo\Desktop\kannada speech recog\datasets\ravdess\Actor_15\03-01-04-01-01-02-15.wav,sad
